,date,capital,strat scalar,BCM units,BCM units_adj,BCM w,CTG units,CTG units_adj,CTG w,GVR units,GVR units_adj,GVR w,NVL units,NVL units_adj,NVL w,POW units,POW units_adj,POW w,SAB units,SAB units_adj,SAB w,SSI units,SSI units_adj,SSI w,STB units,STB units_adj,STB w,TCB units,TCB units_adj,TCB w,TPB units,TPB units_adj,TPB w,VHM units,VHM units_adj,VHM w,VRE units,VRE units_adj,VRE w,ACB units,ACB units_adj,BID units,BID units_adj,BVH units,BVH units_adj,FPT units,FPT units_adj,GAS units,GAS units_adj,HDB units,HDB units_adj,HPG units,HPG units_adj,MBB units,MBB units_adj,MSN units,MSN units_adj,MWG units,MWG units_adj,PDR units,PDR units_adj,PLX units,PLX units_adj,VCB units,VCB units_adj,VIB units,VIB units_adj,VIC units,VIC units_adj,VJC units,VJC units_adj,VNM units,VNM units_adj,VPB units,VPB units_adj,ACB w,BID w,BVH w,FPT w,GAS w,HDB w,HPG w,MBB w,MSN w,MWG w,PDR w,PLX w,VCB w,VIB w,VIC w,VJC w,VNM w,VPB w,nominal,leverage,daily pnl,nominal ret,capital ret
952,2021-09-15,263858989.0257946,4.030180892654386,0.0,0.0,0.0,912.5367759977731,912.5367759977731,0.15963303242215798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.1776357467621,586.1776357467621,0.09165688935374577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.4283839068553,1391.4283839068553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.9064071428023,371.9064071428023,1403.5845166489266,1403.5845166489266,0.0,0.0,261.8535701523759,261.8535701523759,0.0,0.0,0.0,0.0,0.19954129052769745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15963303242215798,0.1999715292729282,0.0,0.18956422600131265,0.0,0.0,174049452.97521958,0.6596305610729247,-445840.81153060164,-0.00308455911512781,-0.0016868432283699956
953,2021-09-16,264603178.31682798,4.095030548817108,0.0,0.0,0.0,958.7245915094828,958.7245915094828,0.1727024724444496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.2792900546741,632.2792900546741,0.09926430374042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.5745146020013,1480.5745146020013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.973133496078,1058.973133496078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.95519767201733,392.95519767201733,1491.2481714318683,1491.2481714318683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215878090555562,0.0,0.0,0.0,0.0,0.12382052027904283,0.0,0.0,0.0,0.0,0.0,0.0,0.1727024724444496,0.21563214053606658,0.0,0.0,0.0,0.0,171733897.35950175,0.6490243180445576,744189.2910333842,0.0042757346124323095,0.0028204052213976487
954,2021-09-17,266165667.3461111,4.139679009497316,0.0,0.0,0.0,849.0143186765238,849.0143186765238,0.10281577021944943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.4044700364904,555.4044700364904,0.059028216996474134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.8544696020947,1391.4283839068553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.1833740137333,1058.973133496078,0.0,0.0,0.0,0.0,271.90203930239403,271.90203930239403,570.4082773083848,570.4082773083848,560.7742568561961,560.7742568561961,0.0,0.0,352.874546601989,352.874546601989,1244.8249916493548,1244.8249916493548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12851971277431182,0.0,0.0,0.0,0.0,0.07323123314647198,0.0,0.0,0.12765163787051645,0.13494569841302737,0.1285197127743118,0.0,0.10281577021944945,0.12317379751868437,0.0,0.0,0.0,0.0,256666625.5274596,0.9643115435834956,1562489.029283105,0.00909831468046833,0.005905027480845745
955,2021-09-20,270274643.867082,4.169776215767559,0.0,0.0,0.0,0.0,46.18781551170969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.9909214919286,570.9909214919286,0.0801453976740222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.843016099606,1313.843016099606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.973133496078,0.0,0.0,0.0,0.0,283.3594210381972,283.3594210381972,0.0,0.0,553.5066896100786,560.7742568561961,0.0,0.0,352.23021573550125,352.23021573550125,970.8787007907806,970.8787007907806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744186306479086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17288548872005308,0.0,0.1744186306479086,0.0,0.1395349045183269,0.13631919469589635,0.0,0.0,0.0,0.0,193439706.11457407,0.7157153306978569,4108976.520970906,0.015768271369228308,0.015205526103703989
956,2021-09-21,269395107.6190487,4.176005835073878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.6106012354791,538.6106012354791,0.07449448101578629,0.0,0.0,0.0,0.0,0.0,0.0,1252.313877344381,1252.313877344381,0.1717578008763304,0.0,0.0,0.0,0.0,0.0,0.0,1222.0586029099306,1222.0586029099306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.54917919566583,271.90203930239403,0.0,0.0,518.1528476338104,560.7742568561961,0.0,0.0,329.86065339319606,329.86065339319606,851.9159061870691,851.9159061870691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16099967740795543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15980411131980782,0.0,0.1609996774079554,0.0,0.12879974192636431,0.12293813523623269,0.0,0.0,0.0,0.0,193100827.02372196,0.7167941122998626,-879536.2480333145,-0.0037722948513931338,-0.0026998892570546597
957,2021-09-22,269678009.5495548,4.210291982363119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.6781646515875,585.6781646515875,0.07794141627571992,0.0,0.0,0.0,0.0,0.0,0.0,1322.1020706296497,1322.1020706296497,0.17616454928171957,0.0,0.0,0.0,0.0,0.0,0.0,1290.8398292740112,1290.8398292740112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.7406212668336,263.7406212668336,0.0,0.0,547.9025432383199,547.9025432383199,0.0,0.0,341.0152470315415,341.0152470315415,922.7360011463894,922.7360011463894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16376879955957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605855894192309,0.0,0.16376879955957346,0.0,0.13101503964765876,0.1267558062565238,0.0,0.0,0.0,0.0,199259144.426814,0.7388779854895771,282901.93050612643,0.0013925925936250161,0.0009982021719428067
958,2021-09-23,269736995.744553,4.24717929449568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.4943094026328,588.4943094026328,0.08949049299491992,0.0,0.0,0.0,0.0,0.0,0.0,1243.5011815857226,1252.313877344381,0.19571045241424212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.3879503907314,268.3879503907314,530.5308477980916,530.5308477980916,555.5672740868774,555.5672740868774,0.0,0.0,0.0,0.0,940.6884996384546,940.6884996384546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18375148517173692,0.19778413774067866,0.188365845467313,0.0,0.0,0.14351058578082712,0.0,0.0,0.0,0.0,174795653.7180882,0.6480225422382312,58986.19499820657,0.0002960274529453088,0.0002187281680818403
959,2021-09-24,269081137.93484443,4.286515795686694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.1703325084502,645.1703325084502,0.08980249465169493,0.0,0.0,0.0,0.0,0.0,0.0,1361.0575503743728,1361.0575503743728,0.19678125732955176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.4308998004915,296.4308998004915,587.2632254647601,587.2632254647601,610.2599899208496,610.2599899208496,0.0,0.0,0.0,0.0,1002.9999748328589,1002.9999748328589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828733516160829,0.1985945493883418,0.18913766608413504,0.0,0.0,0.1428106809301935,0.0,0.0,0.0,0.0,190508127.68383837,0.7079951019456748,-655857.8097086248,-0.003753809231801244,-0.0024325530014691838
960,2021-09-27,262407711.52625903,4.3227471352651685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.108145016187047,12.108145016187047,0.011939322300985373,704.3509683403214,704.3509683403214,0.11520321197135493,0.0,0.0,0.0,0.0,0.0,0.0,1390.2901371174391,1390.2901371174391,0.23733243451045144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4758677876963,299.4758677876963,625.3550613576049,625.3550613576049,0.0,0.0,0.0,0.0,0.0,0.0,1022.6085279712216,1022.6085279712216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21507518890675795,0.2507257683206929,0.0,0.0,0.0,0.1697240739897575,0.0,0.0,0.0,0.0,155144276.7703872,0.5912336793305786,-6673426.408585392,-0.035029615243504036,-0.024800796015442404
961,2021-09-28,263761308.90065062,4.281557938574232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.420470056467384,13.420470056467384,0.016014093419434692,0.0,59.1806358318712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.573018700674,1621.573018700674,0.3449658363891286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.053434966235,328.053434966235,681.0668997086378,681.0668997086378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906910881185844,0.3362959618081286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126672473.80175406,0.48025419016049475,1353597.374391588,0.008724765137336526,0.005158374993442635
962,2021-09-29,266213836.41503546,4.31362011067681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.889391240555312,12.108145016187047,0.013379779456711541,0.0,59.1806358318712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.3023789198396,1498.3023789198396,0.3063584130548631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.61929250716685,292.61929250716685,597.03157380491,597.03157380491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.8841772609667,206.8841772609667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25401251886225684,0.2809753685909424,0.0,0.0,0.0,0.0,0.13379779456711544,0.0,0.0,0.0,134059445.64750174,0.5035780538412699,2452527.514384826,0.01950936162552982,0.009369452668017057
963,2021-09-30,267083596.11505985,4.338482715538664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.574382025178096,12.574382025178096,0.017964852051131318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.2707488703782,1572.2707488703782,0.411156948251372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.577567178538686,0.0,0.0,629.1869364121034,629.1869364121034,0.0,0.0,0.0,0.0,0.0,0.0,215.0212708828128,215.0212708828128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35929704102262633,0.0,0.0,0.0,0.1796485205113132,0.0,0.0,0.0,105327178.78127997,0.3943603437775524,869759.7000243819,0.006334467223728775,0.003189898676646648
964,2021-10-01,268989961.5339241,4.374077583241562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.396176473066351,11.396176473066351,0.01735219720684131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.560834153069,1373.560834153069,0.3976080386281693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.4870546438686,629.1869364121034,0.0,0.0,0.0,0.0,0.0,0.0,192.79006216918043,206.8841772609667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3470439441368262,0.0,0.0,0.0,0.17352197206841316,0.0,0.0,0.0,97438314.2993042,0.3622377346115781,1906365.418864245,0.018681685775120346,0.007367316024620671
965,2021-10-04,269075184.87161714,4.409160692652033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849907846227836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.1241891511586,1432.1241891511586,0.24965744711128757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.2054375066875,858.2054375066875,0.0,0.0,0.0,0.0,0.0,0.0,543.6396564005037,629.1869364121034,0.0,0.0,0.0,0.0,1162.9007671727556,1162.9007671727556,194.17653210405908,194.17653210405908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22443866958436262,0.0,0.0,0.0,0.2137511138898691,0.0,0.0,0.17100089111189526,0.10687555694493456,0.0,0.0,0.0,159519164.21376294,0.5928423473531153,85223.33769300903,5.8687778375474185e-05,2.125892788811813e-05
966,2021-10-05,269962280.21086335,4.4490340515534035,0.0,0.0,0.0,720.511772030343,720.511772030343,0.11248502892348908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.8861269568852,1333.8861269568852,0.20322621748235284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.188532605811,1549.188532605811,807.3737054951844,858.2054375066875,0.0,0.0,0.0,0.0,0.0,0.0,517.4833273827129,517.4833273827129,0.0,0.0,0.0,0.0,986.3518066164672,1162.9007671727556,0.0,1.3864699348786473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16440119611894563,0.1817065851840978,0.0,0.0,0.0,0.17305389065152169,0.0,0.0,0.12979041798864124,0.0,0.0,0.0,0.0,184695099.28081802,0.6841515012265993,887095.3392461895,0.006050957263845242,0.003587263708031397
967,2021-10-06,270006196.251145,4.487573940088422,0.0,0.0,0.0,898.1587195362334,898.1587195362334,0.11564147376054133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.3103690181376,1654.3103690181376,0.20830067963937085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.35414076417084,376.35414076417084,1937.8324717208684,1937.8324717208684,985.358994480311,985.358994480311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.4376214207784,1219.4376214207784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18680545761318215,0.16901446165002199,0.18680545761318215,0.0,0.0,0.0,0.0,0.0,0.0,0.13343246972370154,0.0,0.0,0.0,0.0,222430374.2080402,0.8237972953818721,43916.04028163184,3.855919522373577e-05,2.6380331298408346e-05
968,2021-10-07,268074354.80394843,4.528293728953074,0.0,0.0,0.0,859.2350037676091,859.2350037676091,0.09687430437565435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.292649777259,1620.292649777259,0.17708089297365245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.7813393423069,376.35414076417084,1868.5739294247235,1868.5739294247235,952.7564790299037,952.7564790299037,0.0,0.0,0.0,0.0,630.1377866807214,630.1377866807214,0.0,0.0,0.0,0.0,0.0,0.0,1173.6843104302468,1173.6843104302468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15648926091451856,0.14158552177980252,0.15648926091451856,0.0,0.0,0.15648926091451856,0.0,0.0,0.0,0.11177804351037042,0.0,0.0,0.0,0.0,254447664.60893792,0.9491682439934392,-1931841.4471965686,-0.008685151361075985,-0.007154804201236582
969,2021-10-08,269732979.9872994,4.562332280091659,0.0,0.0,0.0,831.9217246019499,831.9217246019499,0.09639693012000407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.9889965547366,1568.9889965547366,0.17625982575077206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.8126063133623,376.35414076417084,1796.7020369116815,1796.7020369116815,923.9515643510172,923.9515643510172,0.0,0.0,0.0,0.0,608.3833609056778,630.1377866807214,0.0,0.0,0.0,0.0,0.0,0.0,1056.5411491489808,1056.5411491489808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557181178861604,0.14088782094462132,0.1557181178861604,0.0,0.0,0.1557181178861604,0.0,0.0,0.0,0.1038120785907736,0.0,0.0,0.0,0.0,248422861.85118076,0.9209955040087348,1658625.1833509784,0.006478001773546206,0.006148713567983238
970,2021-10-11,275927570.4271401,4.610550398792181,0.0,0.0,0.0,676.1549356622395,676.1549356622395,0.09431481319733251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.4537447961764,1306.4537447961764,0.17162625323499575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.3338074139491,311.3338074139491,1459.2436362389835,1459.2436362389835,769.7479186181109,769.7479186181109,0.0,0.0,0.0,0.0,517.6826072511853,630.1377866807214,0.0,0.0,0.0,0.0,0.0,0.0,877.2899062568202,877.2899062568202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15683929840470973,0.1378447269807167,0.1523546982418448,0.0,0.0,0.1523546982418448,0.0,0.0,0.0,0.10156979882789655,0.0,0.0,0.0,0.0,217227601.4577823,0.78726312532492,6194590.439840737,0.024896581885299314,0.022929639981545978
971,2021-10-12,276152821.4585766,4.589300031039918,0.0,0.0,0.0,786.4357623401502,786.4357623401502,0.09864022284073731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.7308850016796,1605.7308850016796,0.18913901824634108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.14392344801746,504.14392344801746,0.0,0.0,369.3278497873782,369.3278497873782,0.0,0.0,892.6387806956559,892.6387806956559,0.0,0.0,0.0,0.0,586.4575468139345,586.4575468139345,0.0,0.0,0.0,0.0,0.0,0.0,1001.1554579340162,1001.1554579340162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11967034407512996,0.0,0.1676386856776924,0.0,0.1593418984350372,0.0,0.0,0.15934189843503713,0.0,0.0,0.0,0.10622793229002479,0.0,0.0,0.0,0.0,240019720.44055185,0.8691554160946902,225251.03143648134,0.0003724659602504605,0.000293228715943925
972,2021-10-13,274973663.00675476,4.630104390912754,0.0,0.0,0.0,825.6392074294716,825.6392074294716,0.09344607719948048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.957174119393,1694.957174119393,0.17947228734512355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0032943732238,530.0032943732238,0.0,0.0,390.6362653702998,390.6362653702998,0.0,0.0,937.3828070961439,937.3828070961439,0.0,0.0,0.0,0.0,605.4433771224589,605.4433771224589,572.1541300782036,572.1541300782036,0.0,0.0,0.0,0.0,0.0,123.86555167719598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103985807704848,0.0,0.1590860219413896,0.0,0.15095135547608388,0.0,0.0,0.15095135547608382,0.1437631956915084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265127397.2970631,0.9641919680524103,-1179158.4518218494,-0.004912756446524749,-0.00426994887345109
973,2021-10-14,275753554.6242383,4.6707131376237845,0.0,0.0,0.0,957.6826880332146,957.6826880332146,0.10735420239515131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2137.54014976344,2137.54014976344,0.22437323799713688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.9340844069238,614.9340844069238,0.0,0.0,449.63839294866625,449.63839294866625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0810057199112,702.0810057199112,676.646695051283,676.646695051283,0.0,0.0,0.0,0.0,0.0,123.86555167719598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1270669642518491,0.0,0.1824477999268073,0.0,0.0,0.0,0.0,0.17341832694601367,0.17341832694601367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266815474.0754813,0.9675867077726824,779891.6174835362,0.0028756551599109096,0.0027726836080745683
974,2021-10-15,276618168.1657421,4.717303576483638,0.0,0.0,0.0,0.0,132.04348060374298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.4640925323365,1808.4640925323365,0.20451141842650572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.1598510791637,591.1598510791637,530.9476156265139,530.9476156265139,397.29675359905247,397.29675359905247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.565079545444,627.565079545444,611.0157445682702,611.0157445682702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12761052210150478,0.16087048143477156,0.1697525170768934,0.0,0.0,0.0,0.0,0.16087048143477156,0.1608704814347716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254981052.1553319,0.9217798449252769,864613.5415038032,0.0031422412666214368,0.0030403908821976995
975,2021-10-18,279457012.8037681,4.762587084157508,0.0,0.0,0.0,0.0,132.04348060374298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839.7102524026036,1839.7102524026036,0.19672585878256468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.93079003370008,540.9986575946027,540.9986575946027,378.87408927905193,378.87408927905193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.4172839804513,648.4172839804513,605.3112433910092,605.3112433910092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.2847219311484,1634.2847219311484,0.0,0.0,0.0,0.15356760478850973,0.1575955128557435,0.0,0.0,0.0,0.0,0.15356760478850973,0.15356760478850975,0.0,0.0,0.0,0.0,0.0,0.0,0.15356760478850973,272438245.9377122,0.9748842700505627,2838844.638026016,0.011361327623382272,0.010472642814826575
976,2021-10-19,278149004.3929603,4.799029725520197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.5913879861873,1671.5913879861873,0.1731325251372028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.2559350429457,530.9476156265139,335.0142602977314,335.0142602977314,0.0,0.0,867.4927143729878,867.4927143729878,0.0,0.0,0.0,0.0,582.5197832400676,582.5197832400676,542.5196445686047,542.5196445686047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.177619380191,1634.2847219311484,0.0,0.0,0.0,0.13290605550950044,0.13295861138941042,0.0,0.1329060555095004,0.0,0.0,0.1329060555095004,0.1329060555095004,0.0,0.0,0.0,0.0,0.0,0.0,0.1329060555095004,280636013.3186363,1.0089412828606152,-1308008.41080781,-0.005364977472081423,-0.005230232146707811
977,2021-10-20,278555139.102255,4.874603216885865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.5302047981609,1917.5302047981609,0.20782552033379437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.8530752202706,559.8530752202706,0.0,0.0,0.0,0.0,997.9794926892844,997.9794926892844,0.0,0.0,0.0,0.0,669.2065149875997,669.2065149875997,602.1740888831534,602.1740888831534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.678184082783,1671.678184082783,0.0,0.0,0.0,0.15843489593324112,0.0,0.0,0.15843489593324112,0.0,0.0,0.15843489593324112,0.15843489593324112,0.0,0.0,0.0,0.0,0.0,0.0,0.15843489593324112,269407292.18033123,0.9671596548123075,406134.70929467515,0.0016632067986044987,0.0016780780010465198
