,date,capital,strat scalar,ACB units,ACB units_adj,BCM units,BCM units_adj,BID units,BID units_adj,BVH units,BVH units_adj,CTG units,CTG units_adj,FPT units,FPT units_adj,GAS units,GAS units_adj,GVR units,GVR units_adj,HDB units,HDB units_adj,HPG units,HPG units_adj,MBB units,MBB units_adj,MSN units,MSN units_adj,MWG units,MWG units_adj,NVL units,NVL units_adj,PDR units,PDR units_adj,PLX units,PLX units_adj,POW units,POW units_adj,SAB units,SAB units_adj,SSI units,SSI units_adj,STB units,STB units_adj,TCB units,TCB units_adj,TPB units,TPB units_adj,VCB units,VCB units_adj,VHM units,VHM units_adj,VIB units,VIB units_adj,VIC units,VIC units_adj,VJC units,VJC units_adj,VNM units,VNM units_adj,VPB units,VPB units_adj,VRE units,VRE units_adj,ACB w,BCM w,BID w,BVH w,CTG w,FPT w,GAS w,GVR w,HDB w,HPG w,MBB w,MSN w,MWG w,NVL w,PDR w,PLX w,POW w,SAB w,SSI w,STB w,TCB w,TPB w,VCB w,VHM w,VIB w,VIC w,VJC w,VNM w,VPB w,VRE w,nominal,leverage,daily pnl,nominal ret,capital ret
1170,2022-07-29,156393077.92685091,3.2443822503223188,0.0,0.0,116.7367811163526,116.7367811163526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.66689269920156,37.66689269920156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.5699071328068,317.5699071328068,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,21266598.11432696,0.13598170965260942,485337.41343191895,0.024072896489793293,0.0031129782837842996
1171,2022-08-01,156809059.21964964,3.2279199028968253,0.0,0.0,113.5188707901204,113.5188707901204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.959455591855075,36.959455591855075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15153548.51074448,0.09663694550656164,415981.29279874056,0.019560311914285717,0.0026598446554428772
1172,2022-08-02,157006455.32437056,3.2115309923408,0.0,0.0,120.84162687090162,120.84162687090162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.87705568040606,35.87705568040606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42307692307692313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15699412.846979178,0.09999214882308291,197396.10472090665,0.01302639472,0.0012588309967036023
1173,2022-08-03,156984882.54148117,3.194461220353908,0.0,0.0,129.5660775197521,129.5660775197521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.286878675418286,35.286878675418286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16214354.087263005,0.10328608605340439,-21572.782889396956,-0.0013741140769230765,-0.00013740061927958546
1174,2022-08-04,157058497.82030818,3.1775217500505697,0.0,0.0,125.745387538325,125.745387538325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.04632542680019,36.04632542680019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40740740740740744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16135936.327495793,0.10273838443276746,73615.27882701642,0.0045401305925925894,0.00046893231908021204
1175,2022-08-05,157135283.20605215,3.165231722483579,0.0,0.0,138.6355463689027,138.6355463689027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23107174986976,101.23107174986976,0.0,0.0,0.0,0.0,0.0,0.0,36.3966326480737,36.3966326480737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.27499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23824272.595096618,0.15161631499308625,76785.38574398133,0.004758657222222221,0.0004888967550804319
1176,2022-08-08,157191996.0098938,3.1477687555670615,0.0,0.0,145.02489558918998,145.02489558918998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.60085795327169,101.23107174986976,0.0,0.0,0.0,0.0,0.0,0.0,43.170601273464115,43.170601273464115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.48634322514755,79.48634322514755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35068263605948025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20634982365486043,0.0,0.0,0.0,0.23994075098806542,0.0,0.0,0.0,0.0,0.20302678929759388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32103547.354572408,0.20423143779249284,56712.80384163932,0.0023804631250000006,0.00036091704698942655
1177,2022-08-09,157184043.49954164,3.130624312447161,0.0,0.0,151.8186473017285,151.8186473017285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.11239184824205,106.11239184824205,0.0,0.0,0.0,0.0,0.0,0.0,43.12390166887969,43.12390166887969,237.61188819781083,237.61188819781083,295.4394676718557,295.4394676718557,0.0,0.0,0.0,0.0,80.22341967866683,80.22341967866683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25426106459965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15255663875979,0.0,0.0,0.0,0.1652696919897725,0.127130532299825,0.16093848682115502,0.0,0.0,0.13984358552980752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46352160.41893203,0.2948910041181578,-7952.510352155048,-0.00024771449528964004,-5.059108753504488e-05
1178,2022-08-10,157321082.13433668,3.1143472303475863,0.0,0.0,155.34623730214352,155.34623730214352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.59467365245989,114.59467365245989,0.0,0.0,0.0,0.0,0.0,0.0,42.512436139983016,42.512436139983016,310.6892659188485,310.6892659188485,307.71832457016785,307.71832457016785,0.0,0.0,0.0,0.0,80.173565467162,80.173565467162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2498237781031761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546528150162519,0.0,0.0,0.0,0.1546528150162519,0.1546528150162519,0.1553577026035474,0.0,0.0,0.13086007424452084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49319642.0479394,0.3134967124484008,137038.63479502551,0.0029564672391125327,0.0008718355927843324
1179,2022-08-11,157195776.28264087,3.0976943424517005,0.0,0.0,155.36352814170385,155.36352814170385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.4839937455872,134.4839937455872,0.0,0.0,0.0,0.0,0.0,0.0,42.25143569400944,42.25143569400944,310.68007210865824,310.68007210865824,300.9407923411189,300.9407923411189,0.0,0.0,0.0,0.0,78.70366338269359,78.70366338269359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24417088358251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17440777398750718,0.0,0.0,0.0,0.1511534041225062,0.15115340412250622,0.1512154999274653,0.0,0.0,0.12789903425750523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50151657.53929942,0.3190394724672871,-125305.8516958069,-0.002540688569867149,-0.0007964975140085803
1180,2022-08-12,157746976.05670887,3.0933259645018705,0.0,0.0,152.805321584871,152.805321584871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.39683062962564,143.39683062962564,0.0,0.0,0.0,0.0,0.0,0.0,42.33979638580032,42.33979638580032,305.07819689174374,305.07819689174374,294.67134557130146,294.67134557130146,0.0,0.0,0.0,0.0,93.09371449270122,93.09371449270122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23612816702159034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17990717487359265,0.0,0.0,0.0,0.14617457958479402,0.14617457958479402,0.14544091935043493,0.0,0.0,0.14617457958479405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51968318.45989895,0.32944098048013754,551199.7740680029,0.010990659336540923,0.00350645415679768
1181,2022-08-15,157830305.53316268,3.0778696118757245,0.0,0.0,153.25735807509886,153.25735807509886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.18134718690594,89.18134718690594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.23213955857887,142.23213955857887,0.0,0.0,0.0,0.0,0.0,0.0,41.24403001907888,41.24403001907888,329.05908327774654,329.05908327774654,204.11559677003075,204.11559677003075,0.0,0.0,0.0,0.0,92.45089071307628,92.45089071307628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20388349514563106,0.0,0.0,0.0,0.0,0.1650485436893204,0.0,0.0,0.0,0.0,0.0,0.0,0.15533980582524273,0.0,0.0,0.0,0.1262135922330097,0.1359223300970874,0.08737864077669903,0.0,0.0,0.1262135922330097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59918133.43184252,0.3796364280575555,83329.47645380817,0.001603467031935303,0.0005282477511683423
1182,2022-08-16,157846507.44963187,3.0598582164772012,0.0,0.0,153.13803200893022,153.13803200893022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2979534384966,94.2979534384966,0.0,0.0,301.8135925400121,301.8135925400121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.59129449457953,321.59129449457953,0.0,0.0,0.0,0.0,0.0,0.0,40.570639595991466,40.570639595991466,352.6735327463113,352.6735327463113,203.73625609923894,203.73625609923894,59.321496790148764,59.321496790148764,0.0,0.0,106.45115221545102,106.45115221545102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469358768102262,0.0,0.0,0.0,0.0,0.12594503726590817,0.0,0.07696641166249943,0.0,0.0,0.0,0.0,0.2583236694340963,0.0,0.0,0.0,0.09096030469204482,0.10495419772159015,0.06297251863295408,0.027987786059090698,0.0,0.10495419772159015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82662428.88705884,0.5236886784678214,16201.9164692005,0.0002704009902912624,0.00010265406609740061
1183,2022-08-17,158419709.84633112,3.0414115297709747,0.0,0.0,149.9559011947988,149.9559011947988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2676957886717,100.2676957886717,0.0,0.0,296.58128964859736,301.8135925400121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.8397574010453,327.8397574010453,0.0,0.0,0.0,0.0,0.0,0.0,46.575162322063015,46.575162322063015,352.53691530160984,352.53691530160984,204.44365206270524,204.44365206270524,58.72625120036995,59.321496790148764,0.0,0.0,106.19363522275486,106.19363522275486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1422773120210891,0.0,0.0,0.0,0.0,0.12872709182860442,0.0,0.07584100643928621,0.0,0.0,0.0,0.0,0.2599235157691511,0.0,0.0,0.0,0.10162665144363507,0.10162665144363507,0.06097599086618104,0.027375128744782706,0.0,0.10162665144363507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85162515.42002937,0.5375752518587362,573202.3966992494,0.006934255517025103,0.0036313911078690755
1184,2022-08-18,158395061.75380042,3.0218286071440255,0.0,0.0,151.38187008171502,151.38187008171502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.65024674587248,103.65024674587248,0.0,0.0,294.0761513259353,301.8135925400121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.1239756549858,328.1239756549858,98.14745772770938,98.14745772770938,0.0,0.0,0.0,0.0,45.0725186056165,45.0725186056165,342.53853772698585,342.53853772698585,204.70755468922246,204.70755468922246,43.97809359052349,59.321496790148764,0.0,0.0,105.49346376622509,105.49346376622509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.364228146277803,19.364228146277803,0.0,0.13174957420062117,0.0,0.0,0.0,0.0,0.1254757849529725,0.0,0.07082744892598886,0.0,0.0,0.0,0.0,0.23876298482293937,0.06273789247648626,0.0,0.0,0.0941068387147294,0.09410683871472941,0.05646410322883764,0.02538790600031744,0.0,0.09410683871472941,0.0,0.0,0.0,0.0,0.0,0.0,0.0062737892476486265,91361238.08185735,0.5767934749371395,-24648.092530700953,-0.0002894242807559978,-0.0001555873306214391
1185,2022-08-19,158123561.6421772,3.003222925290598,0.0,0.0,150.5673961367926,150.5673961367926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1452899184683,101.1452899184683,0.0,0.0,297.8776952522663,297.8776952522663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.55890715140333,338.55890715140333,108.60124306072208,108.60124306072208,0.0,0.0,0.0,0.0,44.37423483018618,44.37423483018618,384.39304972007614,384.39304972007614,203.90758566707106,203.90758566707106,43.744276925157976,43.744276925157976,0.0,0.0,105.44046972071456,105.44046972071456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.9642880129858,272.9642880129858,19.40872355041139,19.40872355041139,0.0,0.12195291951924511,0.0,0.0,0.0,0.0,0.1161456376373763,0.0,0.06388010070055697,0.0,0.0,0.0,0.0,0.22763150971144777,0.06388010070055697,0.0,0.0,0.08710922822803223,0.09872379199176987,0.05226553693681933,0.017421845645606445,0.0,0.08710922822803223,0.0,0.0,0.0,0.0,0.0,0.05807281881868815,0.005807281881868815,97924573.25044653,0.61929147202011,-271500.11162324133,-0.0029717209290844315,-0.001714069241230034
1186,2022-08-22,157990520.80411592,2.983999433602613,0.0,0.0,139.6988306284013,139.6988306284013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.07630334922116,106.07630334922116,0.0,0.0,305.0177510212205,305.0177510212205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.4670862056013,351.4670862056013,110.69806436349462,110.69806436349462,0.0,0.0,0.0,0.0,47.2321908810386,47.2321908810386,388.5636510248981,388.5636510248981,205.7101681896519,205.7101681896519,43.764351027428106,43.764351027428106,0.0,0.0,105.85502404759173,105.85502404759173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.98886156183477,272.9642880129858,19.43408358877186,19.43408358877186,0.0,0.11944537102564569,0.0,0.0,0.0,0.0,0.11944537102564567,0.0,0.06256662291819537,0.0,0.0,0.0,0.0,0.23172227176035443,0.06256662291819537,0.0,0.0,0.09100599697192051,0.09669387178266554,0.05119087329670528,0.017063624432235098,0.0,0.08531812216117549,0.0,0.0,0.0,0.0,0.0,0.05729337689651652,0.005687874810745032,99256778.1532929,0.6282451481779474,-133040.83806126023,-0.0013586050961328683,-0.0008413725498781471
1187,2022-08-23,159010722.31977433,2.9641382150246236,0.0,0.0,134.32956942564053,134.32956942564053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.14720934714235,104.14720934714235,0.0,0.0,301.9776991423187,301.9776991423187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.27017983540435,351.27017983540435,109.69366597819916,109.69366597819916,0.0,0.0,0.0,0.0,51.22833637158433,51.22833637158433,377.76394203372666,377.76394203372666,203.1925579974351,203.1925579974351,43.64101331560032,43.64101331560032,0.0,0.0,105.56554343175141,105.56554343175141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.3575827957199,272.9642880129858,0.0,0.02536003836046774,0.0,0.11939498289800597,0.0,0.0,0.0,0.0,0.11939498289800597,0.0,0.06254022913705076,0.0,0.0,0.0,0.0,0.23211681803944853,0.06254022913705076,0.0,0.0,0.09665308139362389,0.09665308139362389,0.051169278384859705,0.01705642612828657,0.0,0.08528213064143285,0.0,0.0,0.0,0.0,0.0,0.05719139012303123,7.369825579905796e-06,99274684.15186651,0.624326980618469,1020201.5156584056,0.010278406491370205,0.006457359009204051
1188,2022-08-24,159439561.13858303,2.9426706617998573,0.0,0.0,133.71634941622727,133.71634941622727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5991519146425,168.5991519146425,0.0,0.0,298.27792950200677,298.27792950200677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9091557138501,343.9091557138501,109.5801187815883,109.5801187815883,0.0,0.0,0.0,0.0,54.860368363906176,54.860368363906176,378.27333172920567,378.27333172920567,199.0797004063501,199.0797004063501,42.94373155262244,42.94373155262244,0.0,0.0,116.48050763612736,116.48050763612736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.3983222038903,268.3983222038903,0.0,0.02536003836046774,0.0,0.10946880563176926,0.0,0.0,0.0,0.0,0.1784832188591879,0.0,0.05734080294997438,0.0,0.0,0.0,0.0,0.21161242048010495,0.057340802949974366,0.0,0.0,0.09383040482723078,0.08861760455905131,0.046915202413615395,0.01563840080453846,0.0,0.08861760455905131,0.0,0.0,0.0,0.0,0.0,0.052128002681794884,6.729283706740185e-06,107782214.08363348,0.6760067157356914,428838.8188087103,0.004319719794517262,0.002696917616428796
1189,2022-08-25,160159868.96266186,2.932545317442166,0.0,0.0,131.49432426908194,131.49432426908194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.3538123297427,168.3538123297427,0.0,0.0,318.96604661114844,318.96604661114844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.8221262476697,357.8221262476697,109.11601559260863,109.11601559260863,0.0,0.0,0.0,0.0,54.77214397705087,54.77214397705087,374.9623081273279,374.9623081273279,197.3485832249094,197.3485832249094,42.66322089944312,42.66322089944312,0.0,0.0,116.60413240544952,116.60413240544952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.711498575973767,14.711498575973767,290.4637598169441,290.4637598169441,0.0,0.0,0.0,0.10634583695807873,0.0,0.0,0.0,0.0,0.1717759262873922,0.0,0.06076904969033069,0.0,0.0,0.0,0.0,0.21546948933510646,0.05570496221613647,0.0,0.0,0.09115357453549604,0.08608948706130182,0.04557678726774802,0.015192262422582673,0.0,0.08608948706130182,0.0,0.0,0.0,0.0,0.010128174948388448,0.05570496221613647,0.0,111065115.88852152,0.6934640781606419,720307.824078833,0.00668299340943137,0.004517748425992971
1190,2022-08-26,159396077.3407574,2.9132847347760635,0.0,0.0,130.15137235753204,130.15137235753204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.3121935393716,181.3121935393716,0.0,0.0,317.15861246544887,317.15861246544887,0.0,0.0,0.0,0.0,54.51811443033534,54.51811443033534,0.0,0.0,355.43495288234686,355.43495288234686,108.64888879367007,108.64888879367007,0.0,0.0,0.0,0.0,57.00938886591461,57.00938886591461,381.1871387991995,381.1871387991995,199.39294441054915,199.39294441054915,42.234286115652175,42.234286115652175,0.0,0.0,114.587164148123,114.587164148123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.101483053740324,22.101483053740324,290.36071704510874,290.36071704510874,0.0,0.0,0.0,0.09853082051054761,0.0,0.0,0.0,0.0,0.17142824920297334,0.0,0.05630332600602719,0.0,0.0,0.0516113821721916,0.0,0.19985127706305653,0.0516113821721916,0.0,0.0,0.0891469328428764,0.0797630451752052,0.0422274945045204,0.014075831501506797,0.0,0.0797630451752052,0.0,0.0,0.0,0.0,0.014075831501506797,0.0516113821721916,0.0,118519058.81295018,0.7435506619123367,-763791.6219044761,-0.006876971398436224,-0.004768932631353677
1191,2022-08-29,158564723.9413183,2.892492735851069,0.0,0.0,130.71505635571256,130.71505635571256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.54920187873077,191.54920187873077,0.0,0.0,317.47767094451143,317.47767094451143,0.0,0.0,0.0,0.0,53.84670301313772,54.51811443033534,0.0,0.0,342.0020748536631,342.0020748536631,112.29739922070729,112.29739922070729,0.0,0.0,0.0,0.0,56.30729645182453,56.30729645182453,382.66468452779014,382.66468452779014,198.91860509481057,198.91860509481057,42.52152547618102,42.52152547618102,0.0,0.0,113.17597942397673,113.17597942397673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.234076468488887,22.234076468488887,290.46154221509863,290.46154221509863,0.0,0.0,0.0,0.09772151783601812,0.0,0.0,0.0,0.0,0.18549018157942193,0.0,0.0558408673348675,0.0,0.0,0.051825715215401746,0.0,0.19031521302278445,0.051187461723628536,0.0,0.0,0.08841470661354021,0.07910789539106228,0.04188065050115062,0.013960216833716876,0.0,0.07910789539106229,0.0,0.0,0.0,0.0,0.013960216833716873,0.051187461723628536,0.0,118028905.41230337,0.7443579030603525,-831353.399439088,-0.0070145122409539,-0.00521564521975346
1192,2022-08-30,159634367.96010447,2.8784025077996294,0.0,0.0,128.21853388787233,128.21853388787233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.09552475869577,189.09552475869577,0.0,0.0,339.98203908832556,339.98203908832556,0.0,0.0,0.0,0.0,53.23418112888308,54.51811443033534,0.0,0.0,341.9036457235881,341.9036457235881,109.84984381767705,109.84984381767705,0.0,0.0,0.0,0.0,56.44101476929949,56.44101476929949,390.5725895009227,390.5725895009227,0.0,2.044361185639758,42.599833860556046,42.599833860556046,0.0,0.0,127.96461721678656,127.96461721678656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.50463590324453,29.50463590324453,289.6041337011486,289.6041337011486,0.0,0.0,0.0,0.09954307925159939,0.0,0.0,0.0,0.0,0.1884029144268398,0.0,0.061621906203371046,0.0,0.0,0.0533991950403925,0.0,0.19368632326473081,0.05214161294131397,0.0,0.0,0.0900627859895423,0.0805824927274852,0.00043411817564048864,0.014220439893085626,0.0,0.09480293262057084,0.0,0.0,0.0,0.0,0.018960586524114167,0.052141612941313975,0.0,116082454.16509122,0.7271770837850051,1069644.0187861691,0.009062559944772767,0.006745788116849801
1193,2022-08-31,159369274.75253746,2.8567676213565885,0.0,0.0,125.52448615977575,125.52448615977575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.2172494980637,182.2172494980637,0.0,0.0,0.0,22.504368143814133,0.0,0.0,0.0,0.0,52.37778705670004,52.37778705670004,0.0,0.0,339.40530812118476,339.40530812118476,0.0,3.6485104270372233,0.0,0.0,0.0,0.0,58.86712120292898,58.86712120292898,0.0,7.907904973132531,0.0,0.0,41.992694255984276,41.992694255984276,0.0,0.0,136.30128677254893,136.30128677254893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.01725432884285,80.01725432884285,282.8894631128375,282.8894631128375,0.0,0.0,0.0,0.11775714698244615,0.0,0.0,0.0,0.0,0.21347425546592563,0.0,0.00494397316941295,0.0,0.0,0.061682315086043236,0.0,0.22871810917647623,0.002071393945895117,0.0,0.0,0.11214966379280585,0.0019520040603627359,0.0,0.01682244956892088,0.0,0.11775714698244613,0.0,0.0,0.0,0.0,0.06098922668322171,0.061682315086043236,0.0,97228137.58897233,0.6100808185263092,-265093.2075669999,-0.0022836630033598025,-0.0016606274031308874
1194,2022-09-05,158856498.01471347,2.838764521673803,0.0,0.0,126.39286036463604,126.39286036463604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.99519002513534,181.99519002513534,0.0,0.0,0.0,22.504368143814133,0.0,0.0,0.0,0.0,51.43106175754806,51.43106175754806,134.0754575472632,134.0754575472632,334.4324822596814,334.4324822596814,0.0,0.0,0.0,0.0,0.0,0.0,61.190763175270824,61.190763175270824,0.0,7.907904973132531,0.0,0.0,0.0,0.07830838437502763,0.0,0.0,137.29478350531895,137.29478350531895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0293597299867,71.0293597299867,284.6783210701342,284.6783210701342,0.0,0.0,0.0,0.10893569660131004,0.0,0.0,0.0,0.0,0.197942984428918,0.0,0.004565589582346941,0.0,0.0,0.05706155536259098,0.09337345422969433,0.2094556978532578,0.0,0.0,0.0,0.10893569660131004,0.001800304300351386,0.0,2.9035659815902665e-05,0.0,0.10893569660131003,0.0,0.0,0.0,0.0,0.05190273341650356,0.05706155536259098,0.0,104103149.57680242,0.6553282420160129,-512776.7378239896,-0.005273954275959174,-0.0032175383415475015
